year	code	title	genre	directors	actors	story
2008	66358	6년째 연애중	드라마, 멜로/로맨스	박현진	김하늘, 윤계상	탁월한 경제성과 사생활 보호, 거기에 공공의 즐거움(?)까지 일석 삼조의 노하우를 지닌 영리한 커플이 있다. 발소리만 들어도, 눈빛만 봐도 척하면 착! 서로 좋아하는 체위까지 몸에 밴 두 사람 ‘재영’과 ‘다진’은  벽하나를 사이에 두고 쿨한 6년차 연애질을 시작한다. 베란다에서 펼쳐지는 아름다운 야경을 즐기고, 모텔보다 아늑한 침대도 두 개, 거기다 생리대 심부름까지 바로 바로 OK! 장기 연애 노하우를 바탕으로 만든 연애 지침서를 히트시킨 베스트 셀러 기획자 다진은 서른 전 팀장 입성을 코 앞에 두고 일과 사랑 두 마리 토끼를 다 잡으려 한다. 지지리 궁상 떠는 친구들의 애정 상담 전문가로도 손색 없는 홈쇼핑 PD 재영도 남 부러울 게 없다. 승승가도를 달리기만 하는 그들의 빛나는 인생!! 그러나… 내년에도 후년에도 환상 커플의 궁합은 계속 뜨겁기만 할까? 알고는 있지만 미처 깨닫지 못했던 연애에 관한 모든 것, 짧게 해 본 것들은 모르는 뜨겁고 격렬한 그와 그녀의 연애가 올 겨울 공개 됩니다.
2008	43612	88분	범죄, 드라마, 스릴러	존 애브넷	알 파치노	수많은 연쇄 살인범을 검거하는 데 결정적인 역할을 한 저명한 범죄 심리학자 잭 그램(알 파치노). 그는 익명의 범인으로부터 자신의 죽음을 예고하는 전화를 받게 된다. 그에게 주어진 단서는 오직 88분 후 자신이 죽게 될 것이라는 사실뿐. 곧 사형을 앞둔 연쇄 살인범을 비롯해 자신과 관련된 주변 모두를 용의자로 생각하며 범인을 추적하는 잭 그램이 과연 범인의 정체를 밝혀낼 수 있을 지, 그리고 살아남을 수 있을지...
2008	64192	CJ7 - 장강7호	코미디, SF, 판타지, 드라마	주성치	주성치, 서교	아들만큼은 명문학교에 보내고자 공사장에서 힘들게 일하는 아버지(주성치)와 그의 소중한 아들 샤오디(서교). 지독한 가난으로 학교에서 따돌림을 당하는 아들을 위해 아버지는 쓰레기 더미에서 주워온 정체불명의 장난감을 선물한다. 샤오디는 그 장난감에 ‘장강7호’라는 이름을 붙여주는데 사실 ‘장강7호’는 우주에서 온 외계 생명체. ‘장강7호’가 온 뒤로 부자의 생활은 깜짝 놀랄만한 변화를 맞게 되는데...
2008	66215	GP506	미스터리	공수창	천호진, 조현재, 이영훈	폭우의 밤. 아무나 들어갈 수도 나올 수도 없는 비무장지대 내 최전방 경계초소(GP)에서 소대원 21명 중 의식불명 상태의 1명을 제외한 20명이 의문의 몰살을 당하는 사건이 발생했다. 사건 진상을 수사하기 위해 군당국은 21명의 수색대를 파견하지만, 폭우로 끊어진 도로는 수색대마저 GP506에 가두고 만다. 수색대 속에는 군 최고의 정예요원으로 평가 받는 노수사관(천호진)이 포함되어 있다. 아내의 장례식장까지 찾아간 군 장성은 몰살당한 시체 속에서 GP장(유중위)을 찾아오라고 명한다. 육사출신인 그가 참모총장의 아들이라는 사실에, 국방부 전체가 긴장한 것. 노수사관에게 주어진 시간은 그날 새벽 06시까지! 하지만, 새로운 사실이 밝혀진다. 시체는 19구, 생존자는 1명! 한 명의 흔적이 없다! 미로 같은 GP를 수색하던 중 발전실에서 의외의 인물, 살아있는 GP장(유중위)을 발견하게 된 것! 그러나 그는 본대 복귀만을 요구하며 의혹의 조짐을 보이기 시작하는데...
2008	51078	G컵탐정 호타루	에로	아라자토 오사무	아오이 소라, 미나미	총5편, 각 시리즈 80분. 1편 호타루 솔깃한 알바를 조심하라. 주부 미도리는 높은 보수에 이끌려 폰팅 아르바이트를 하지만 곧 빚을 지고 궁지에 몰린다. 남편에게 들킬 것을 두려워한 그녀는 호타루 탐정을 찾아와 도움을 요청하고 호타루 탐정은 야쿠자가 배후에 버티고 있는 악덕 기업체와의 위험한 싸움을 시작한다.2편 호타루 페이퍼 컴퍼니에 주의. 잘 생긴 호스트에게 속아 300만엔을 주고 백금을 구입한 미카는 곧 호스트가 사라지고 백금도 받지 못하는 사기를 당한 것을 알고 호타루에게 의뢰를 청한다. 유령 회사로 고수익을 챙기는 악덕 사기꾼에게 맞서 호타루 역시 유령 회사로 접근한다.3편 호타루 성형사기를 박멸하자. 조수 야요이의 친구 에리카가 미용업체로부터 사기를 당하자 그녀를 구제해 주기로 한다. 하지만 미용업체의 배후에는 연예계 진출을 노리는 여성들을 상대로 사기를 치는 거대한 엔터테인먼트 업체가 버티고 있다. 호타루는 이 기회에 오디션을 빙자한 엔터테인먼트 사기를 뿌리 뽑고자 뛰어든다.4편 호타루 프랜차이즈 사기를 박멸하자. 아버지가 프랜차이즈 회사로부터 사기를 당하고 자살을 하자 딸이 억울함을 호소하며 호타루를 찾아온다. 프랜차이즈 회사의 배후에는 정치적인 거물이 버티고 있지만 호타루는 과감히 범죄의 현장으로 돌진한다. 하지만 의뢰인이 수상한 행동을 보이며 호타루는 일대 위기를 맡는데…5편 소라 아오이 주연 <g>스페셜. 1~4편까지의 주요내용 서머리</g>
2008	46630	IT 버블과 같이 잔 여자	멜로/로맨스, 드라마	사토 후토시	미츠야 요코, 카네코 노보루, 미우라 아츠코	미도리(마츠야 요코)와 아사미(미우라 아츠코)는 20대 초반의 배우 지망생으로 친구이자 라이벌이다. 미도리는 식당 아르바이트를 하는 등 힘든 도시 생활에도 불구하고 무대의 주인공이 되고 싶은 꿈을 간직하며 긍정적으로 살아간다. 반면 아사미는 부유한 IT업체 사장의 애인이 되어 화려한 생활에 빠져든다. 어느날 아사미는 IT업계 사장들의 모임이 열리는 파티 장소에 미도리를 데려간다. 그곳에서 미도리는 가장 영향력 있는 IT 업체 ‘잡스타’의 사장 사토루(카네코 노보루)를 만난다. 사토루의 친절에 반한 미도리, 미도리의 순수함에 반한 사토루는 급격히 가까워지는데…
2008	47126	KPSI 시즌1		이상헌	기주봉, 정이안, 염지윤	OCN 소개글. 아직도 많은 사람들은 한국의 과학수사가 CSI 등의 미국 드라마에 등장하는 선진국의 과학수사와 비교하여 미흡하다고 생각한다. 하지만 이미 우리나라의 과학수사는 DNA 지문 체취 및 혈흔 분석 기술에서 세계최고로 인정받으며, 세계 각국에서 과학수사 관련 협조 요청이 쇄도할 정도로 명성을 쌓아가고 있다. 여기, 실제 벌어진 범죄와 이를 해결하는 실제 대한민국 경찰 과학수사대원들을 바탕으로 한 새로운 FACTION (FACT + FICTION) 드라마 가 온다. ‘사체에 있는 족적 X레이 추출’, ‘DNA 감식’, ‘지문 인식’, ‘시체에 있던 토양 분석’ 등 실제 KPSI에서 행해지고 있는 과학 수사의 기법이 특수효과와 컴퓨터 그래픽, 그리고 실제KPSI 대원들의 사건 해결 인터뷰를 통하여 리얼하게 보여진다. 이제 전혀 새로운 “대한민국 과학수사극”을 경험하라!
2008	105279	KPSI 시즌2		이상헌	기주봉, 정이안, 염지윤	실제 벌어진 범죄와 실제 대한민국 경찰 과학수사대원들의 이야기.
2008	66686	Mr. 후 아 유	코미디, 드라마	프랭크 오즈	매튜 맥퍼딘, 루퍼트 그레이브스	사랑하는 아버지가 돌아가셨다니…아버지의 장례식을 위해 품위 넘치는 가족이 하나 둘씩 모여든다. 하지만 아버지의 관이 도착해 뚜껑을 열어보니 생판 모르는 남자가 누워있다. 엄숙한 장례식에 관이 잘못 배달 되는 것을 시작으로 오늘 하루 결코 순탄할 것만 같진 않은데… 장례식장에 느닷없이 나타난 키 작은 낯선 남자가 가족 그 누구도 몰랐던 아버지 정체의 비밀을 폭로하겠다며 거액의 요금을 청구하고 협박해 온다. 이 남자의 입을 막기 위해 가족의 필사적인 투쟁이 시작되고 상상불허 예측불허 유쾌한 대소동이 펼쳐지는데… 거기다 한층 가세해 약학생 사촌의 취미생활로 제조된 수상한 약 한 알은 진정제병에 잘못 넣어지면서 이 사람에서 저 사람으로 옮겨지며 박진감 넘치는 장례식장으로 만들어버리는 과감한 웃음 핵폭탄 제조기 역할을 한다. 과연 오늘 안에 아버지의 장례식을 무사히 마칠 수 있을까?
2008	69099	P.S 아이 러브 유	멜로/로맨스, 드라마, 코미디	리처드 라그라브네스	힐러리 스웽크, 제라드 버틀러	섹시한 매력이 넘쳐나고 노래를 끝내주게 잘 부르는 아일랜드 남자 제리(제라드 버틀러). 세상에 전부는 제리 밖에 없는 애교투덜이 뉴욕 여자 홀리(힐러리 스웽크). 다른 커플처럼 때론 싸우고, 때론 심하게 다투지만 제리는 화가 난 그녀를 웃게 하기 위해서라면 스트립쇼는 기본, 그 멋진 목소리로 달콤한 노래를 부르고, 홀리 역시 그와 함께라면 그 어떤 것도 두려울 것이 없었다. 적어도 제리가 병에 걸리기 전까지는. “절대 너를 떠나지 않을거야”라고 영원한 사랑을 맹세했던 제리가 뇌종양으로 죽게 된 뒤 홀리는 모든 의욕을 잃게 된다. 그의 핸드폰에 전화를 걸어 그의 목소리를 듣고, 그와 함께한 집에서 그의 체취를 찾으며 그를 미치도록 그리워하는 홀리. 그러던 어느 날 그녀 앞에 기적과 같은 일이 벌어진다. 30번째 생일을 맞이한 홀리에게 죽은 제리로부터 생일선물이 도착한 것. 그리고 그날 이후 그녀에게는 놀라운 일들이 일어나는데…
2008	51397	TV소설 큰 언니		홍성덕	전혜진, 오승은, 정다영	TV소설 큰언니는 경기도 양평 강가를 주무대로 부모 없이 살아가는 세 자매의 이야기를 통해 가난과 역경을 이겨낸 인간승리의 휴머니즘을 선보이며. 13 세의 어린 나이에 소녀가장이 돼 평생을 동생들을 위해 기꺼이 헌신한 주인공 큰언니와 당차고 똑똑하지만 처녀의 몸으로 사생아를 낳고, 그 아이를 버렸다는 죄의식을 가지고 살아가는 둘째, 여리지만 큰언니를 힘들게 하는 둘째 언니에게는 차갑게 대하는 막내, 이들 세 자매가 이루어내는 감동 드라마다. TV소설 큰언니는 몸서리치게 가난한 생활 속에서 희망과 용기를 잃지 않고 꿋꿋하게 살아온 우리들의 큰언니, 누나, 그리고 어머니들에게 바치는 헌사이며. 그 모습 안에서 희생만이 아닌 자기 삶을 적극적으로 살아가는 삶의 희망을 보여준다.
2008	68169	가루지기	코미디, 드라마, 뮤지컬	신한솔	봉태규, 김예원	음양의 불일치로 기센 아낙네들이 주도권을 잡은 마을, 떡장수를 하는 청년 강쇠는 밤일 제대로 하는 남정네 하나 없는 마을에서도 단연 부실 랭킹 1위! 온 마을 아낙네들의 놀림거리로 살아간다. 그러던 강쇠의 굴욕인생에 어느 날 일생일대의 사건이 일어났으니! 우연히 만난 음양통달 도사님에게 비책을 전해 듣고 500% 가득 찬 양기로 돌아온 변강쇠!!! 졸지에 마을 최고 완소남으로 변신한 강쇠는 천지를 뒤흔드는 막강파워로 아낙네들은 물론 온 동네 동물들마저 놀라게 만드는 상상초월 활약을 펼친다. 이제 그 앞에 펼쳐진 것은 온갖 산해진미를 싸들고 줄을 선 아낙네들의 들이대기 러시와 조선 방방곡곡에서 쏟아지는 스포트라이트! 조선 최고의 거물로 인생역전에 성공한 강쇠, 그러나 마냥 행복할 것만 같던 그의 앞날에 감당할 수 없는 큰 시련이 다가오는데…
2008	51202	가문의 영광	드라마	박영수	신구, 서인석, 전노민	하만기 회장 종갓집 자손들의 이야기를 다룬 드라마
2008	51047	가벼운 잠	드라마	임성찬	이아진, 김대윤, 임형국	편안한 잠을 갈망하는 한 소녀의 성장통. 꿈과 현실 사이에서의 방황, 그리고 선택.. 16살 열린이는 잠이 오지 않아 가끔 약을 먹는다. 피곤한데도 잠은 오지 않는다. 아마 2년전 부모님을 교통사고로 한꺼번에 잃고 의대 실험용으로 넘겨진 엄마의 시신을 찾고 하나뿐인 동생을 위해 원조교제를 시작한 그 때부터일꺼다. 얼마전 멋진 남자 친구가 생겼다. 평범한 데이트도 했다. 모든 게 일상적이고 평범해 보인다. 그렇지만 그 뒤엔 16살 소녀가 감당하기엔 너무나 벅찬 현실이 늘 존재할 뿐….
2008	47306	가학의 성	드라마	이시이 다카시	키타지마 마이, 나가시마 토시유키, 타케나카 나오토	인기 여배우로서 활약하는 나미(키타지마 마이). 하지만 사생활에서는, 같은 배우인 남편 요스케(나가시마 토시유키)와 파국의 위기를 맞이하고 있었다. 인기가 하락한 요스케는 젊은 여배우와 불륜을 저지르고. 점점 삭막해진 생활은 나미를 초췌하게 만든다. 현재 촬영중인 신작 &amp;lt레프트 어론&amp;gt에서는, 나미가 연기하는 히로인 교코의 남편 역으로 요스케가 공동출연하고, 그와의 불륜 상대인 신인 여배우가 극중에서도 남편의 불륜상대로 나와 매스컴의 주목을 받고 있다. 나미가 데뷔할 때부터 옆에 있었던 매니저 오카노는 매스컴으로부터 나미를 지키기에 필사적인 가운데 편집자 카츠라기(타케나카 나오토)가 여배우 나미의 인터뷰를 제안한다. 영화 &amp;lt레프트 어론&amp;gt은 배우인 남편의 언어폭력, 그리고 거듭되는 불륜을 견뎌내지 못하고 스스로 천한 화장을 하고 네온 거리에서 말을 걸어오는 남자들에게 사랑을 갈구하는 여배우 쿄코의 애달픈 이야기. 극중의 쿄코와 처지가 비슷한 나미는 쿄코와 자신을 혼동하며 카츠라기의 인터뷰를 계속해 나가는데… 거기에는 누구도 상상하지 못했던 충격의 결말이 기다리고 있다.
2008	133044	갈릴레오 제로		니시자카 미즈키	후쿠야마 마사하루, 키타무라 카즈키, 나가사와 마사미	1년여의 공백을 깨고 돌아온 드라마 '갈릴레오'의 스페셜 방송
2008	68502	갓파 쿠와 여름방학을	애니메이션	하라 케이이치	김연우, 전진아, 사문영	여름방학을 앞둔 어느 날, 초등학생 ‘코이치’는 강가에서 신기한 모양의 돌을 발견한다. 그런데 이 돌에서 환상의 동물 갓파가 깨어나고, ‘코이치’ 가족들은 그에게 ‘쿠’라는 새로운 이름을 붙여준다. 이렇게 한 식구가 된 그들은 즐겁고 신나는 여름날을 보낸다. 하지만 도시 사람들의 눈을 피해 숨어 다녀야 하는 ‘쿠’는 갓파 친구들과 함께했던 자연에서의 삶을 그리워한다. 엄마를 겨우 설득한 ‘코이치’는 ‘쿠’와 함께 대자연으로 여행을 떠나지만, 갓파 친구를 만나지 못한 채 집으로 되돌아온다.그런데 이때, 오키나와에서 온 수상한 편지가 집으로 도착하는데…!과연 ‘쿠’는 갓파 친구를 찾을 수 있을까?
